doe_number,instance_number,cycle,cycling_substate,start_time,end_time,capacity,time,energy,energy_rest,battery_capacity_charge_bulk,capacity_charge_cc,capacity_charge_cv,time_charge_cc,time_charge_cv,wh_charge_bulk,energy_charge_cc,energy_charge_cv,avg_temp,max_temp,min_temp,ambient_temperature_deg_c_avg,ambient_temperature_deg_c_max,ambient_temperature_deg_c_min,delta_temp,mean_mean_voltage,min_mean_voltage,max_mean_voltage,mean_min_voltage,min_min_voltage,max_min_voltage,mean_max_voltage,min_max_voltage,max_max_voltage,mean_mean_current,min_mean_current,max_mean_current,mean_min_current,min_min_current,max_min_current,mean_max_current,min_max_current,max_max_current,avg_sum_cell_voltage_v,avg_cell1_voltage_v,min_cell1_voltage_v,max_cell1_voltage_v,avg_cell2_voltage_v,max_cell2_voltage_v,min_cell2_voltage_v,avg_cell3_voltage_v,min_cell3_voltage_v,max_cell3_voltage_v,avg_cell4_voltage_v,min_cell4_voltage_v,max_cell4_voltage_v,avg_cell5_voltage_v,min_cell5_voltage_v,max_cell5_voltage_v,avg_cell6_voltage_v,min_cell6_voltage_v,max_cell6_voltage_v,avg_rest_current_a,min_rest_current_a,max_rest_current_a,avg_rest_voltage_v,min_rest_voltage_v,max_rest_voltage_v,capacity_5_minutes,capacity_10_minutes,capacity_15_minutes,capacity_20_minutes,capacity_25_minutes,capacity_30_minutes,capacity_35_minutes,capacity_40_minutes,capacity_45_minutes,capacity_50_minutes,capacity_55_minutes,capacity_60_minutes,capacity_90_minutes,capacity_120_minutes,capacity_150_minutes,capacity_180_minutes,dcir
testCell,25,209,CHARGE REST,2023-12-03 11:19:01.502,2023-12-03 11:48:56.737,,29.920583333333333,,0.0,,,,,,,,,0.1991421011505625,1.3993683,-0.2006073,25.38739838997555,25.986938,24.950867,1.5999755999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,209,DCIR,2023-12-03 11:48:57.345,2023-12-03 11:49:22.552,0.0543,0.4201166666666667,,0.2203,,,,,,,,,-0.0944864702155102,-0.00061035156,-0.2006073,25.348031204081632,25.391464,25.292664,0.19999694844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,2.1617177,
testCell,25,209,DISCHARGE,2023-12-03 11:49:22.572,2023-12-03 12:02:18.873,2.1623,12.938350000000002,7.1359,,,2.1609,,12.920966666666668,,,7.1324,,8.072267765627467,15.799149,-0.00061035156,25.24013975884665,25.466232,25.097733,15.79975935156,3.3088107222804712,2.4997559,3.847641,3.30818833197903,2.4997559,3.8446198,3.310066662581913,2.5012665,3.8506622,10.006951443840109,6.8291473,10.06572,9.964253926343371,6.7644196,10.033356,10.039103340104866,6.861511,10.0980835,,,,,,,,,,,,,,,,,,,,,,,,,,1.3277522,0.49126232,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,-0.00076651375,0.0283
testCell,25,209,DISCHARGE REST,2023-12-03 12:02:18.879,2023-12-03 12:32:13.964,,29.918083333333332,,0.0,,,,,,,,,3.786373431528755,16.39914,-0.00061035156,25.67140050855746,26.144485,25.201874,16.399750351559998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,208,CHARGE,2023-12-03 04:34:39.268,2023-12-03 05:12:14.968,2.557,37.595,10.2086,,1.832,,0.7239,,17.919883333333335,7.1707,,3.0379,7.7296755652507745,13.799179,0.5993805,25.17878992987128,25.72258,24.507599,13.1997985,3.9660317126275935,3.2511597,4.203308,3.796172133599648,3.1035156,4.0722504,4.081335736839772,3.2767792,4.3238373,4.0766846756526816,7.5361023,0.3234253,13.442982511367106,18.921097,0.45281982,9.25954982925432,0.29110718,11.190933,,,,,,,,,,,,,,,,,,,,,,,,,,0.00096408115,0.6256975,1.2496854,1.8702693,2.2446861,2.4293287,2.5249956,2.5561855,2.5561855,2.5561855,2.5561855,2.5561855,2.5561855,2.5561855,2.5561855,2.5561855,
testCell,21,208,CHARGE REST,2023-12-03 05:12:15.370,2023-12-03 05:42:12.201,,29.94718333333333,,0.0013,,,,,,,,,1.1287122662713929,3.5993347,0.1993866,25.22831712530562,25.952225,24.61174,3.3999481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,208,DCIR,2023-12-03 05:42:12.810,2023-12-03 05:42:38.046,0.0543,0.4206,,0.2221,,,,,,,,,0.3912204008163265,0.5993805,0.1993866,25.81200734693878,25.872116,25.72792,0.3999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,2.5012484,
testCell,21,208,DISCHARGE,2023-12-03 05:42:38.066,2023-12-03 05:57:38.832,2.5069,15.012766666666666,8.4574,,,2.5069,,15.003883333333333,,,8.4574,,9.851698321469756,18.599106,0.5993805,25.309831027699264,25.778656,25.183182,17.9997255,3.379329477840588,2.5084229,3.8763885,3.378700968230638,2.5084229,3.8733826,3.38058152605992,2.5099335,3.8794098,10.007120356303007,6.7921753,10.220612,9.9641350634822,6.7274933,10.15593,10.039297887507075,6.824524,10.25296,,,,,,,,,,,,,,,,,,,,,,,,,,1.667363,0.83212143,-0.002984575,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,-0.005822917,0.0268
testCell,21,208,DISCHARGE REST,2023-12-03 05:57:39.291,2023-12-03 06:27:36.564,,29.95455,,0.0524,,,,,,,,,5.5050513623594135,19.199097,0.5993805,25.3982443905868,25.91484,24.89212,18.5997165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,208,CHARGE,2023-12-03 12:08:48.651,2023-12-03 12:45:17.373,2.5308,36.4787,10.113,,1.8245,,0.7053,,16.8238,7.1529,,2.9601,7.21016959347975,12.1992035,0.9993744,25.403525467398755,26.665192,25.063019,11.1998291,3.9634900872111634,3.2738953,4.2028503,3.798586613360787,3.126587,4.070572,4.075575568634181,3.2919312,4.323105,4.1583988454168335,7.492584,0.16217041,13.583784916437864,19.396393,0.48654175,9.278348243937328,0.29193115,10.83342,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00056234817,0.62125975,1.2441391,1.8652534,2.2426455,2.4245908,2.5128467,2.5295677,2.5295677,2.5295677,2.5295677,2.5295677,2.5295677,2.5295677,2.5295677,2.5295677,
testCell,22,208,CHARGE REST,2023-12-03 12:45:17.731,2023-12-03 13:15:14.744,,29.950216666666662,,0.0033,,,,,,,,,1.567580876088019,4.5993195,0.39938354,26.242577790342303,26.697235,25.188522,4.19993596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,208,DCIR,2023-12-03 13:15:15.353,2023-12-03 13:15:40.590,0.0543,0.4206166666666666,,0.2217,,,,,,,,,0.3993835400000001,0.39938354,0.39938354,26.51173181632653,26.595764,26.387482,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,2.4746335,
testCell,22,208,DISCHARGE,2023-12-03 13:15:40.610,2023-12-03 13:30:23.153,2.4562,14.70905,8.2877,,,2.4562,,14.700166666666666,,,8.2877,,8.33878922055395,15.799149,0.39938354,25.57238744604733,26.45691,25.089722,15.39976546,3.379479347951529,2.5072784,3.869156,3.3789172480092327,2.505783,3.8676453,3.3807371477784187,2.508789,3.8721619,10.008573653202545,6.843872,10.087402,9.965453292556266,6.811432,10.054977,10.039738174841323,6.876297,10.119843,,,,,,,,,,,,,,,,,,,,,,,,,,1.6405381,0.8053516,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.018258862,0.0269
testCell,22,208,DISCHARGE REST,2023-12-03 13:30:23.508,2023-12-03 14:00:20.392,,29.948066666666666,,0.0196,,,,,,,,,5.715194850672372,16.599136,0.9993744,26.36645888202933,26.766663,25.111084,15.5997616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,208,CHARGE,2023-12-02 06:41:48.374,2023-12-02 07:18:06.827,2.5031,36.30755,9.9945,,1.7973,,0.7047,,16.939316666666667,7.0406,,2.9539,4.689930891966953,7.9992676,0.79937744,25.829731614872607,26.852112,25.289993,7.19989016,3.967920796006428,3.292801,4.2034607,3.7948799252008265,3.131485,4.0677643,4.0853154662841416,3.3093872,4.3270874,4.127142576462935,7.571945,0.19413757,13.524319775689646,18.929855,0.48538208,9.27543896333485,0.29122925,11.22847,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013143414,0.6266492,1.2518944,1.8691131,2.2289965,2.4028664,2.4874036,2.5019479,2.5019479,2.5019479,2.5019479,2.5019479,2.5019479,2.5019479,2.5019479,2.5019479,
testCell,23,208,CHARGE REST,2023-12-02 07:18:07.254,2023-12-02 07:48:01.681,,29.907116666666663,,0.0,,,,,,,,,1.111475363398532,2.799347,0.39938354,26.60356119132029,26.950912,25.458221,2.39996346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,208,DCIR,2023-12-02 07:48:02.290,2023-12-02 07:48:27.506,0.0543,0.4202666666666667,,0.2217,,,,,,,,,0.39938354,0.39938354,0.39938354,26.803392693877548,26.900177,26.699905,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,2.4470198,0.0265
testCell,23,208,DISCHARGE,2023-12-02 07:48:27.507,2023-12-02 08:03:06.232,2.4486,14.645416666666668,8.246,,,2.4486,,14.63655,,,8.246,,5.491782658171298,10.399231,0.39938354,25.965970198495366,26.731949,25.682526,9.99984746,3.3776336682870363,2.5072937,3.8702545,3.377023672106481,2.505783,3.868744,3.3788498506365734,2.5088043,3.8747864,10.00686246151621,6.860031,10.387131,9.964655513020844,6.8276825,10.354782,10.038417847222222,6.892395,10.484207,,,,,,,,,,,,,,,,,,,,,,,,,,1.6131357,0.7766354,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,-0.0017977003,
testCell,23,208,DISCHARGE REST,2023-12-02 08:03:06.617,2023-12-02 08:33:00.899,,29.9047,,0.0,,,,,,,,,3.6275738820904695,10.799225,0.79937744,26.665075712102688,26.918869,25.805359,9.99984756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,208,CHARGE,2023-12-02 10:54:51.823,2023-12-02 11:32:14.738,2.4601,37.38191666666667,9.8641,,1.7329,,0.7261,,18.465416666666663,6.8137,,3.0504,5.431932412277093,9.999237,0.39938354,26.456455091843583,26.852112,25.837402,9.59985346,3.9803501805363073,3.2990417,4.203308,3.824880379396645,3.151352,4.076706,4.090705461497211,3.3110962,4.3178406,3.949504287896094,7.522583,0.16142273,13.270637379173117,18.951736,0.4520111,9.27999261554858,0.29057312,11.170868,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00074493163,0.6229757,1.2452439,1.8519034,2.1800694,2.3433332,2.4314904,2.459117,2.459117,2.459117,2.459117,2.459117,2.459117,2.459117,2.459117,2.459117,
testCell,24,208,CHARGE REST,2023-12-02 11:32:14.933,2023-12-02 12:02:13.284,,29.972516666666667,,0.0,,,,,,,,,0.7854412194132026,2.399353,0.1993866,26.553054279339847,26.785355,26.19255,2.1999664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,208,DCIR,2023-12-02 12:02:13.895,2023-12-02 12:02:39.172,0.0543,0.4212833333333333,,0.2222,,,,,,,,,0.17489717736,0.1993866,-0.00061035156,26.73603608163265,26.790695,26.64116,0.19999695156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,2.4040997,0.0265
testCell,24,208,DISCHARGE,2023-12-02 12:02:39.173,2023-12-02 12:17:05.772,2.4087,14.443316666666668,8.0996,,,2.4087,,14.434416666666667,,,8.0996,,7.279631471341175,13.799179,0.1993866,26.91447402823529,27.172546,26.569061,13.5997924,3.364681577117647,2.5047913,3.8687286,3.364074303529412,2.503296,3.867218,3.365951915,2.5063019,3.8732452,10.005327656705864,6.8122864,10.073151,9.963296872352927,6.779999,10.040863,10.03862195529411,6.844574,10.105438,,,,,,,,,,,,,,,,,,,,,,,,,,1.571834,0.7381764,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,-0.004761229,
testCell,24,208,DISCHARGE REST,2023-12-02 12:17:06.142,2023-12-02 12:47:04.726,,29.9764,,0.0529,,,,,,,,,4.091625481772618,14.39917,0.39938354,26.78565330623471,27.156525,26.10176,13.99978646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,208,CHARGE,2023-12-03 08:48:54.968,2023-12-03 09:27:20.591,2.2257,38.42705,9.0052,,1.411,,0.8137,,22.156783333333333,5.5933,,3.4119,4.938606933686578,10.199234,-0.00061035156,25.389067381644608,25.933533,24.945526,10.19984435156,4.030919960598824,3.4043732,4.2034607,3.872400585658497,3.2445679,4.072296,4.14740415981775,3.4209595,4.322571,3.468037645660665,7.541214,0.22654724,12.56626946476458,18.93393,0.4854889,9.27753316565414,0.2589264,11.360352,,,,,,,,,,,,,,,,,,,,,,,,,,0.00061628467,0.6273363,1.2517738,1.7497306,1.9772148,2.1037748,2.1845288,2.2245612,2.2245612,2.2245612,2.2245612,2.2245612,2.2245612,2.2245612,2.2245612,2.2245612,
testCell,25,208,CHARGE REST,2023-12-03 09:27:20.624,2023-12-03 09:57:15.921,,29.92161666666667,,0.0,,,,,,,,,0.1776265371024694,1.3993683,-0.2006073,25.308753852078244,25.91484,24.806671,1.5999755999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,25,208,DCIR,2023-12-03 09:57:16.530,2023-12-03 09:57:41.760,0.0543,0.4205,,0.2202,,,,,,,,,-0.1148943220971428,-0.00061035156,-0.2006073,25.324979591836737,25.380783,25.268631,0.19999694844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,2.1695714,0.0283
testCell,25,208,DISCHARGE,2023-12-03 09:57:41.761,2023-12-03 10:10:39.304,2.1652,12.95905,7.1504,,,2.1652,,12.950183333333332,,,7.1504,,8.058167196500548,15.799149,-0.00061035156,25.38302694633508,25.62912,25.156479,15.79975935156,3.310223624410995,2.505783,3.847641,3.309563480628273,2.505783,3.8461304,3.3114885666230363,2.5072937,3.8506622,10.007007185405762,6.8291473,10.06572,9.96495889698952,6.7644196,10.033356,10.03873575150525,6.8291473,10.0980835,,,,,,,,,,,,,,,,,,,,,,,,,,1.3356347,0.49900067,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,0.0041564917,
testCell,25,208,DISCHARGE REST,2023-12-03 10:10:39.778,2023-12-03 10:40:35.028,0.0,29.92083333333333,0.0036,0.0,,,,,,,,,3.792001295797266,16.39914,-0.00061035156,25.71088254184484,26.251297,25.241928,16.399750351559998,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.4997559,2.5012665,2.5012665,2.5012665,10.033356,10.033356,10.033356,10.000992,10.000992,10.000992,10.06572,10.06572,10.06572,,,,,,,,,,,,,,,,,,,,,,,,,,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,0.002823206,
testCell,21,207,CHARGE,2023-12-03 02:42:13.616,2023-12-03 03:19:21.998,2.5359,37.1397,10.1282,,1.8219,,0.713,,17.539233333333332,7.1357,,2.9925,7.844338437757809,13.799179,0.5993805,25.15694442147832,25.541,24.755936,13.1997985,3.964902489485495,3.2586975,4.203308,3.7960404553358815,3.1050262,4.0722504,4.080205073107168,3.2752686,4.3238373,4.093509446918891,7.5361023,0.3234253,13.47674701062686,19.147507,0.4204712,9.262148772806103,0.25875854,11.029205,,,,,,,,,,,,,,,,,,,,,,,,,,0.00016115102,0.62485087,1.2487286,1.86853,2.2371123,2.4178479,2.509974,2.534969,2.534969,2.534969,2.534969,2.534969,2.534969,2.534969,2.534969,2.534969,
testCell,21,207,CHARGE REST,2023-12-03 03:19:22.312,2023-12-03 03:49:19.279,,29.94945,,0.0668,,,,,,,,,1.2131853056723707,3.9993286,0.39938354,25.31604653850857,25.9095,24.921494,3.59994506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,21,207,DCIR,2023-12-03 03:49:19.892,2023-12-03 03:49:45.143,0.0543,0.42085,,0.2224,,,,,,,,,0.4075466812244898,0.5993805,0.39938354,25.147541530612248,25.201874,25.100403,0.19999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,2.479996,0.0266
testCell,21,207,DISCHARGE,2023-12-03 03:49:45.147,2023-12-03 04:04:41.316,2.4941,14.93615,8.4147,,,2.4941,,14.927316666666666,,,8.4147,,9.925715448988637,18.799103,0.5993805,24.99711881022727,25.466232,24.777298,18.1997225,3.379485937215909,2.5069275,3.8763885,3.378867807727272,2.5069275,3.8733826,3.380734782954545,2.5084229,3.8794098,10.007167763068196,6.824524,10.123581,9.964533016647732,6.7921753,10.058899,10.038830195795464,6.8568726,10.123581,,,,,,,,,,,,,,,,,,,,,,,,,,1.6460084,0.8108967,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,-0.014327108,
testCell,21,207,DISCHARGE REST,2023-12-03 04:04:41.660,2023-12-03 04:34:38.660,,29.95,,0.0,,,,,,,,,5.630721820207822,19.399094,0.5993805,25.599430051344743,26.09108,25.08171,18.799713500000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,207,CHARGE,2023-12-03 10:17:43.638,2023-12-03 10:53:43.537,2.5096,35.99831666666667,10.0293,,1.8237,,0.6849,,16.358966666666667,7.1542,,2.8751,7.266888320612101,12.3992,0.9993744,25.506004958729395,26.507645,25.201874,11.3998256,3.961887700231856,3.2799072,4.2028503,3.793514855831208,3.126587,4.070572,4.07497545246928,3.2919312,4.323105,4.179958620963133,7.492584,0.16217041,13.631223806742389,19.526123,0.42166138,9.292578507217728,0.25949097,10.638809,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012686503,0.62319076,1.2460195,1.8658823,2.2354376,2.412845,2.497548,2.508441,2.508441,2.508441,2.508441,2.508441,2.508441,2.508441,2.508441,2.508441,
testCell,22,207,CHARGE REST,2023-12-03 10:53:43.543,2023-12-03 11:23:40.466,,29.948716666666662,,0.0662,,,,,,,,,1.6065778366014665,4.7993164,0.39938354,26.130108982273843,26.45691,25.3434,4.399932860000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,22,207,DCIR,2023-12-03 11:23:41.074,2023-12-03 11:24:06.327,0.0542,0.4208833333333333,,0.2218,,,,,,,,,0.39938354,0.39938354,0.39938354,26.249062693877548,26.312714,26.18721,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,2.453462,0.0268
testCell,22,207,DISCHARGE,2023-12-03 11:24:06.328,2023-12-03 11:38:50.830,2.4613,14.7417,8.3045,,,2.4613,,14.732816666666666,,,8.3045,,8.290915400541161,15.799149,0.39938354,25.418540735751307,26.205902,25.188522,15.39976546,3.3795796039723665,2.508789,3.869156,3.378952219458838,2.508789,3.8676453,3.380837141105354,2.5102844,3.8736572,10.006159380541169,6.843872,10.054977,9.964837849165232,6.811432,10.022537,10.036729331606224,6.876297,10.087402,,,,,,,,,,,,,,,,,,,,,,,,,,1.6195905,0.78439796,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,-0.008064951,
testCell,22,207,DISCHARGE REST,2023-12-03 11:38:51.224,2023-12-03 12:08:48.043,,29.94698333333333,,0.0395,,,,,,,,,5.708471237958437,16.599136,0.9993744,26.41271231418093,26.74797,25.394135,15.5997616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,207,CHARGE,2023-12-02 04:50:28.062,2023-12-02 05:26:52.702,2.5104,36.41066666666666,10.0212,,1.8002,,0.7092,,17.012483333333332,7.0496,,2.9716,4.659821976860411,7.7992706,0.79937744,25.80592837482837,26.659851,25.316696,6.99989316,3.968302691967965,3.2943115,4.2034607,3.797377379176201,3.1329956,4.0662537,4.085778380068651,3.3093872,4.328598,4.126927036881235,7.5395813,0.16178894,13.528375037318032,19.253433,0.48538208,9.271800265322645,0.32359314,11.131393,,,,,,,,,,,,,,,,,,,,,,,,,,0.001082318,0.6259266,1.2509433,1.8696738,2.2327561,2.4081802,2.493688,2.5093386,2.5093386,2.5093386,2.5093386,2.5093386,2.5093386,2.5093386,2.5093386,2.5093386,
testCell,23,207,CHARGE REST,2023-12-02 05:26:52.855,2023-12-02 05:56:47.124,,29.90448333333333,,0.0,,,,,,,,,1.0957054328484097,2.799347,0.39938354,26.596049737163817,26.982956,25.340729,2.39996346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,23,207,DCIR,2023-12-02 05:56:47.731,2023-12-02 05:57:12.924,0.0543,0.4198833333333333,,0.2216,,,,,,,,,0.39938354,0.39938354,0.39938354,26.473530326530607,26.56105,26.403503,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,2.4543703,
testCell,23,207,DISCHARGE,2023-12-02 05:57:12.944,2023-12-02 06:11:53.425,2.4541,14.674683333333332,8.2636,,,2.4541,,14.665816666666666,,,8.2636,,5.556348704411087,10.399231,0.39938354,25.912973580254043,26.419525,25.778656,9.99984746,3.3783108220554268,2.502777,3.8717651,3.377704937413394,2.502777,3.8702545,3.379540846651269,2.5042877,3.8747864,10.006339335739035,6.860031,10.548935,9.964435571882229,6.8276825,10.516571,10.037205381351043,6.892395,10.613647,,,,,,,,,,,,,,,,,,,,,,,,,,1.619173,0.78272957,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,7.705235e-05,0.0265
testCell,23,207,DISCHARGE REST,2023-12-02 06:11:53.589,2023-12-02 06:41:47.765,,29.902933333333333,,0.0,,,,,,,,,3.631852546980447,10.799225,0.79937744,26.7230745207824,26.956253,25.922852,9.99984756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,207,CHARGE,2023-12-02 09:02:08.220,2023-12-02 09:39:58.665,2.4773,37.84075,9.9321,,1.7423,,0.734,,18.854,6.8475,,3.0845,5.40186844141753,9.999237,0.39938354,26.26932630801502,26.793365,25.63179,9.59985346,3.981396912121874,3.2930145,4.203308,3.824169062066676,3.1453247,4.0751953,4.092176933716053,3.3110962,4.319351,3.9285254350242913,7.522583,0.16142273,13.2387010902406,18.951736,0.4842987,9.279426573300924,0.29057312,11.20314,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010054824,0.62313086,1.2461215,1.8544326,2.1861362,2.3521407,2.4427383,2.4762762,2.4762762,2.4762762,2.4762762,2.4762762,2.4762762,2.4762762,2.4762762,2.4762762,
testCell,24,207,CHARGE REST,2023-12-02 09:39:59.046,2023-12-02 10:09:57.742,,29.978266666666663,,0.0,,,,,,,,,0.7674708335574572,2.199356,0.1993866,26.613116160757937,26.897507,26.197891,1.9999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testCell,24,207,DCIR,2023-12-02 10:09:58.351,2023-12-02 10:10:23.627,0.0542,0.4212666666666667,,0.2219,,,,,,,,,0.1993866,0.1993866,0.1993866,26.805735959183675,26.846771,26.766663,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,2.4214194,0.0263
testCell,24,207,DISCHARGE,2023-12-02 10:10:23.628,2023-12-02 10:24:52.700,2.4155,14.484533333333331,8.1244,,,2.4155,,14.47565,,,8.1244,,7.281155346803518,13.999176,0.1993866,26.838029003519065,27.01767,26.611786,13.7997894,3.3655188780058647,2.5002747,3.8702393,3.364890278357771,2.5002747,3.867218,3.366752772492669,2.5017853,3.8732452,10.004882690909072,6.844574,10.073151,9.962937278826963,6.8122864,10.040863,10.03764378803518,6.8768616,10.105438,,,,,,,,,,,,,,,,,,,,,,,,,,1.589071,0.75416064,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,0.005701288,
